Keywords_relevance,Hashtags_relevance,binary_Mentions_relevance,Interaction_rate,Mention_count,Followers_Followings,Seniority,Listed_count,Length,binary_Hashtags,binary_URL,binary_Multimdia,Popularity,Relevance
0,0,0,1,0,0,7,1225,42,0,1,0,20,0
0,0,0,0.4,0,605,9,566,138,0,0,0,2265,1
0,0,0,0.5,0,605,9,566,139,0,1,0,344,0
1,0,0,0.43,0,605,9,566,139,0,1,0,505,1
5,0,0,0.45,2,1769,8,3492,137,0,1,0,13,0
0,0,0,0.35,1,33,8,136,51,0,0,0,12,0
2,0,0,0.22,0,8,7,370,120,1,0,0,173,1
0,0,0,0.5,0,605,9,566,35,0,0,0,3,0
0,0,0,0,0,120,7,1832,115,0,1,0,43,0
0,0,0,0,0,12359,8,55515,139,0,0,0,4760,1
1,0,0,0.25,0,8,7,370,81,0,1,0,11,0
0,0,0,0.2,0,12359,8,55515,43,0,0,0,11815,1
0,0,0,0.24,0,8,7,370,90,0,1,0,13,0
0,0,0,0.44,2,1769,8,3492,137,0,0,0,103,0
0,0,0,0.07,0,47,8,692,137,0,0,0,175,1
0,0,0,0.6,0,6927,9,19536,139,0,0,0,2295,0
1,0,0,0.23,0,8,7,370,47,0,0,1,77,0
0,0,0,0.25,0,61,8,220,113,0,1,0,72,1
0,0,0,0.1,0,47,8,692,43,0,0,0,3,0
2,0,0,0.52,1,4245,7,8994,133,0,1,0,817,0
0,0,0,0.33,0,12359,8,55515,56,0,0,0,231,1
0,0,0,0.43,0,12359,8,55515,48,0,1,0,597,1
0,0,0,0.5,0,12359,8,55515,95,0,1,0,73,0
0,0,0,0.03,1,967490,8,81172,140,0,0,0,84279,0
3,0,0,0.1,0,47,8,692,140,0,0,0,46,1
0,0,0,0.03,1,967490,8,81172,140,0,0,0,84151,0
6,0,0,0.5,0,0,7,1225,139,0,1,0,26,0
15,0,0,0.72,0,12,8,76,140,0,0,0,27,1
0,0,0,0,0,120,7,1832,123,0,1,0,541,1
1,0,0,0.09,0,120,7,1832,135,0,1,0,1042,1
11,0,0,0.13,0,47,8,692,139,0,0,0,55,0
5,0,0,0.23,0,8,7,370,77,0,1,0,16,0
2,1,0,0.22,0,8,7,370,130,1,1,0,75,1
5,0,0,0.25,0,2,1,4,137,0,1,0,0,0
0,0,0,0.33,0,0,7,1225,71,0,1,0,1,0
0,0,0,0.44,2,1769,8,3492,136,0,1,0,263,1
0,0,0,0.73,0,12,8,76,113,0,1,0,3,0
3,0,0,0,1,659,8,4004,140,0,0,0,6431,0
0,0,0,0.44,0,605,9,566,120,0,1,0,579,1
2,0,0,0.33,0,201,7,562,90,0,1,0,177,0
0,0,0,0.25,0,0,7,1225,79,0,1,0,25,0
0,0,0,0.44,0,12359,8,55515,75,0,0,1,341,1
0,0,0,0.2,0,0,7,1225,69,0,1,0,99,0
1,0,0,0.33,0,29,3,65,137,1,1,0,35,0
0,0,1,0.5,0,12359,8,55515,63,0,1,0,132,1
0,0,0,0.55,0,12359,8,55515,139,0,1,0,239,0
0,0,0,0.87,9,4,6,21,114,0,1,0,2,0
0,0,0,0.5,0,12359,8,55515,139,0,0,0,4948,1
0,0,0,0.45,2,1769,8,3492,139,0,1,0,33,0
6,0,0,0.12,0,47,8,692,139,0,1,0,192,0
0,0,0,0.24,0,8,7,370,113,0,1,0,76,1
0,0,0,0.25,0,29,3,65,92,1,1,0,7,0
0,0,0,0.17,0,0,7,1225,90,0,1,0,2,0
8,0,0,0.33,1,33,8,136,139,0,1,0,29,1
0,0,0,0.25,2,322,7,2151,95,0,1,0,18,0
1,0,0,0.26,0,8,7,370,60,0,0,0,23,0
4,0,0,0.12,0,47,8,692,140,0,0,0,103,1
1,0,0,0,1,659,8,4004,24,1,0,0,126,0
9,0,0,0.14,0,0,7,1225,53,0,1,0,9,0
0,0,0,0.14,0,47,8,692,136,0,0,0,248,1
2,0,0,0.44,2,1769,8,3492,139,0,1,0,161,0
0,0,0,0.26,0,8,7,370,37,0,0,0,40,0
2,0,0,0.54,0,12359,8,55515,106,0,0,0,12574,1
1,0,0,0.57,0,12359,8,55515,55,0,0,1,4518,0
0,0,0,0.2,0,2,1,4,67,0,1,0,1,0
12,0,0,0.17,0,47,8,692,140,0,0,0,116,1
0,0,0,0.29,0,61,8,220,52,0,1,0,10,0
0,0,0,0,0,105,8,840,87,1,0,1,179,0
0,0,0,0.53,0,12359,8,55515,69,0,1,0,1254,1
0,0,0,0,0,105,8,840,113,0,0,0,19,0
0,0,0,0.5,1,4245,7,8994,128,0,1,0,1200,0
0,0,0,0.13,0,0,7,1225,81,0,1,0,17,1
7,0,0,0.56,0,12359,8,55515,139,0,0,0,11163,0
2,0,0,0.17,0,2,1,4,140,0,0,0,4,0
0,0,0,0.22,0,0,7,1225,108,0,1,0,55,1
0,0,0,0.6,0,1,5,11,127,0,0,0,0,0
0,0,0,0.27,0,61,8,220,139,0,0,0,27,0
2,0,0,0.26,0,61,8,220,137,0,0,0,43,1
0,0,0,0.19,0,47,8,692,57,0,0,0,2,0
0,0,0,0,1,659,8,4004,138,0,1,0,7796,0
0,0,1,0.14,0,2,1,4,139,0,0,0,1,1
0,0,0,0.25,0,2,1,4,124,0,0,0,1,0
0,0,0,0.3,0,0,7,1225,69,0,1,0,6,0
3,0,0,0,0,8,8,77,138,0,1,0,69,1
0,0,0,0.23,2,322,7,2151,130,0,1,0,13,0
0,0,0,0.21,2,322,7,2151,70,0,1,0,45,0
0,0,0,0.36,1,33,8,136,93,0,0,1,27,1
0,0,0,0.27,0,0,7,1225,76,0,1,0,0,0
0,0,0,0.03,1,967490,8,81172,139,0,1,0,155220,0
0,0,0,0.38,1,33,8,136,140,0,0,0,24,1
16,0,0,0.18,0,47,8,692,139,0,1,0,10,0
0,0,0,0.2,2,322,7,2151,61,0,1,0,43,0
15,0,0,0.31,0,201,7,562,110,0,1,0,195,1
2,0,0,0.71,1,12,8,76,127,0,1,0,7,0
2,0,0,0,0,37,8,2910,119,0,1,0,57,0
0,0,0,0.35,0,201,7,562,138,0,0,0,147,1
16,0,0,0.25,0,0,7,1225,139,0,1,0,134,0
1,0,0,0.23,0,0,7,1225,139,0,1,0,8,0
0,0,1,0.69,1,12,8,76,119,0,1,0,34,1
0,0,0,0.03,1,967490,8,81172,123,0,0,1,117963,0
0,0,0,0.23,0,54,9,894,140,0,1,0,1,0
0,0,0,0.25,0,8,7,370,139,0,1,0,869,1
17,0,0,0.5,0,1,5,11,140,0,0,0,1,0
2,0,0,0.03,1,967490,8,81172,140,0,0,0,191701,0
0,0,0,0.03,1,967490,8,81172,139,0,0,0,260893,1
0,0,0,0.5,0,1,8,56,119,0,1,0,0,0
0,0,0,0.53,0,12359,8,55515,27,0,1,0,6876,0
2,0,0,0.5,0,12359,8,55515,102,0,0,0,15382,1
0,0,0,0.53,0,12359,8,55515,139,0,1,0,1777,0
15,0,0,0.5,1,605,9,566,50,0,0,0,371,1
0,0,0,0.05,1,967490,8,81172,140,0,0,0,153442,0
0,0,0,0.27,0,8,7,370,33,0,1,0,5,0
15,0,0,0.43,2,1769,8,3492,130,0,0,1,121,1
0,0,0,0.21,0,0,7,1225,47,0,1,0,6,0
0,0,0,0.5,0,12359,8,55515,120,0,0,1,177,0
0,0,0,0.7,2,12,8,76,139,0,1,0,129,1
9,0,0,0.05,1,967490,8,81172,135,0,1,0,130826,0
4,0,0,0,0,37,8,2910,123,0,1,0,15,0
12,0,0,0.17,0,120,7,1832,138,0,0,0,3531,1
18,0,0,0.2,0,0,7,1225,130,0,1,0,17,0
4,0,0,0.05,1,967490,8,81172,139,0,1,0,82563,0
0,0,0,0.71,2,12,8,76,139,0,1,0,2207,1
0,2,0,0.7,0,31,4,50,130,1,1,0,2,1
5,0,0,0.26,0,8,7,370,139,0,1,0,351,0
0,0,0,0.19,0,0,7,1225,70,0,1,0,118,0
16,0,0,0.55,1,605,9,566,134,0,0,0,728,1
0,0,0,0,0,8869,7,7385,116,0,1,0,84,0
0,0,1,0.58,1,605,9,566,140,0,1,0,70,1
3,0,0,0,0,37,8,2910,73,0,1,0,15,0
8,3,0,0.26,0,8,7,370,129,1,0,1,466,0
0,0,1,0.62,1,605,9,566,139,0,1,0,326,1
0,0,0,0,1,659,8,4004,122,1,0,0,7401,0
0,0,0,0.2,0,29,3,65,137,1,1,0,10,0
1,0,1,0.71,2,12,8,76,135,0,1,0,72,1
0,0,0,0.48,0,12359,8,55515,72,0,0,0,807,1
7,0,0,0.17,0,29,3,65,139,1,0,1,10,0
0,0,1,0.14,0,29,3,65,139,0,1,0,14,1
0,0,0,0.22,0,2,1,4,139,0,1,0,0,0
0,0,0,0.48,1,4245,7,8994,96,0,1,0,608,0
0,0,0,0.64,1,605,9,566,17,1,0,0,591,1
0,0,0,0.2,0,2,1,4,138,0,1,0,0,0
0,0,0,0.5,0,12359,8,55515,102,0,1,0,1346,0
0,1,0,0.25,0,8,7,370,54,1,0,1,325,1
0,0,0,0.72,2,12,8,76,72,0,0,1,20,0
0,0,0,0,1,15,8,258,97,0,0,0,1,0
0,0,0,0.46,0,1,8,56,64,0,1,0,25,1
0,0,0,0.18,1,0,7,1225,69,0,1,0,3,0
1,0,0,0.17,1,0,7,1225,89,0,1,0,11,0
0,0,0,0.41,1,33,8,136,58,0,0,0,76,1
2,0,0,0.44,2,1769,8,3492,140,0,1,0,62,0
0,0,0,0.18,0,47,8,692,139,0,1,0,65,0
0,0,0,0.48,0,12359,8,55515,41,0,1,0,1933,1
19,0,0,0.5,0,12359,8,55515,139,0,1,0,2085,0
1,0,0,0.05,1,967490,8,81172,137,0,1,0,99247,0
0,0,0,0.43,1,33,8,136,108,0,0,0,49,1
7,0,0,0.43,2,1769,8,3492,140,0,1,0,107,0
1,0,0,0,3,1029,9,19170,84,0,1,0,426,0
3,0,0,0.43,2,1769,8,3492,140,0,1,0,30,1
11,0,0,0.7,2,12,8,76,138,0,1,0,7,0
0,0,0,0,3,1029,9,19170,81,0,1,0,251,0
0,0,0,0.48,0,12359,8,55515,132,0,0,0,5198,1
0,0,0,0,1,15,8,258,139,1,1,0,0,0
4,0,0,0,1,15,8,258,133,0,0,0,3,0
0,0,0,0.17,0,47,8,692,139,0,1,0,61,1
0,0,0,0,1,15,8,258,118,0,0,0,5,0
3,0,0,0,3,1029,9,19170,77,0,1,0,229,0
0,0,0,0.45,1,33,8,136,135,0,0,0,131,1
2,0,0,0,3,1029,9,19170,119,0,1,0,458,0
0,0,0,0,0,19,8,1427,139,0,1,0,142,0
1,0,0,0.2,0,47,8,692,138,0,1,0,506,1
0,0,0,0,3,1029,9,19170,120,0,1,0,509,0
1,0,0,0.44,2,1769,8,3492,139,0,1,0,296,0
0,0,0,0.24,0,1,3,126,104,1,1,0,45,1
0,0,0,0,1,659,8,4004,140,0,0,0,444,0
19,0,0,0.7,2,3,3,36,59,0,1,0,3,0
3,0,0,0.68,2,12,8,76,139,0,1,0,6,1
0,0,0,0,1,15,8,258,130,0,1,0,1,0
14,0,0,0,1,659,8,4004,138,0,1,0,2860,0
2,0,0,0.29,0,61,8,220,127,0,0,0,68,1
5,0,0,0.46,1,4245,7,8994,117,0,1,0,522,0
0,0,0,0,3,1029,9,19170,105,0,1,0,189,0
0,0,0,0.32,0,61,8,220,121,0,1,0,28,1
0,0,0,0,3,1029,9,19170,76,1,1,0,418,0
0,0,0,0.52,3,1747,1,375,122,0,1,0,70,0
4,0,0,0.5,3,1747,1,375,87,0,1,0,55,1
5,0,0,0.52,3,1747,1,375,122,0,1,0,40,0
8,0,0,0.16,1,0,7,1225,74,0,1,0,16,0
0,0,0,0.5,3,1747,1,375,89,0,1,0,210,1
0,0,0,0.18,0,2,1,4,123,0,1,0,0,0
0,0,0,0,3,1029,9,19170,76,1,1,0,183,0
11,0,0,0,1,15,8,258,131,0,0,0,42,1
4,0,0,0.17,1,15,8,258,112,0,0,0,13,0
0,0,0,0.43,2,1769,8,3492,138,0,1,0,52,0
1,1,0,0.47,1,33,8,136,101,1,1,0,12,1
0,0,0,0,3,1029,9,19170,111,0,1,0,164,0
2,0,0,0.52,3,1747,1,375,125,0,1,0,30,0
0,0,0,0.5,3,1747,1,375,118,0,1,0,141,1
0,0,0,0.52,3,1747,1,375,67,0,1,0,46,0
0,0,0,0,0,37,8,2910,136,1,1,0,20,0
1,0,0,0.42,2,1769,8,3492,139,0,1,0,263,1
1,0,0,0,0,168,8,1915,72,0,1,0,7,0
2,0,0,0.14,1,15,8,258,137,0,0,0,147,0
1,0,0,0.5,3,1747,1,375,61,0,1,0,62,1
10,0,0,0.27,0,8,7,370,136,0,0,1,25,0
0,0,0,0.13,1,15,8,258,36,0,0,0,1,0
0,0,0,0.51,3,1747,1,375,73,0,1,0,96,1
0,0,0,0.04,2,967490,8,81172,131,0,1,0,108331,0
7,0,0,0.5,0,1,8,56,71,0,1,0,15,0
1,0,0,0.39,0,201,7,562,137,0,0,0,1273,1
28,0,0,0.11,1,15,8,258,114,0,0,0,42,0
0,0,0,0,0,37,8,2910,119,0,1,0,16,0
16,0,0,0.43,2,1769,8,3492,139,0,1,0,171,1
0,0,0,0.44,2,1769,8,3492,127,0,1,0,23,0
0,0,0,0.47,0,1,8,56,76,0,0,1,4,0
0,0,0,0.28,0,1,3,126,102,0,1,0,27,1
18,0,0,0.17,0,2,1,4,43,0,1,0,1,0
0,0,0,0,0,168,8,1915,65,0,1,0,10,0
11,0,1,0.71,0,31,4,50,130,0,0,1,37,1
2,0,0,0.21,0,47,8,692,133,0,1,0,48,0
0,0,0,0.48,1,33,8,136,123,0,0,0,5,0
2,0,0,0.47,1,33,8,136,138,0,0,0,35,1
0,0,0,0.15,1,0,7,1225,95,0,1,0,36,0
0,0,0,0,0,37,8,2910,24,0,0,0,1,0
0,0,0,0.43,0,1,5,11,131,0,0,0,56,1
4,0,0,0.1,1,15,8,258,77,0,1,0,2,0
0,0,0,0.26,0,8,7,370,113,0,0,1,28,1
0,0,0,0.09,1,15,8,258,139,0,1,0,2,0
7,0,0,0.43,2,1769,8,3492,139,0,1,0,69,0
0,0,0,0.53,3,1747,1,375,81,0,1,0,51,1
1,0,0,0.48,1,33,8,136,134,1,0,0,8,0
0,0,0,0.14,1,0,7,1225,87,0,1,0,8,0
0,0,0,0.23,0,120,7,1832,140,0,1,0,2221,1
1,0,0,0.14,1,0,7,1225,131,0,1,0,75,0
5,0,0,0.54,3,1747,1,375,131,0,1,0,34,0
0,0,0,0.53,3,1747,1,375,58,0,1,0,36,1
1,0,0,0.54,3,1747,1,375,132,0,1,0,30,0
0,0,0,0.15,0,2,1,4,139,0,1,0,0,0
0,0,0,0.43,2,1769,8,3492,104,0,0,1,198,1
0,0,0,0.53,3,1747,1,375,128,0,1,0,37,0
3,0,0,0,3,1029,9,19170,97,0,1,0,107,0
1,0,0,0.72,0,31,4,50,120,0,1,0,3,1
5,0,0,0.14,0,2,1,4,140,0,0,0,2,0
2,0,0,0,4,1029,9,19170,114,0,1,0,575,0
4,0,0,0.69,2,12,8,76,126,0,1,0,6,1
0,0,0,0.19,3,322,7,2151,139,0,1,0,55,0
3,0,0,0,4,1029,9,19170,65,0,1,0,108,0
2,0,0,0.67,2,605,9,566,136,0,0,0,4718,1
1,0,0,0.13,0,2,1,4,139,0,1,0,1,0
3,0,0,0.08,1,15,8,258,139,0,1,0,2,0
0,0,0,0.5,0,12359,8,55515,126,0,0,0,5028,1
0,0,0,0.44,0,1,8,56,93,0,1,0,0,0
0,0,0,0,0,168,8,1915,81,0,1,0,20,0
0,0,0,0.13,0,2,1,4,139,0,0,0,2,1
0,0,0,0,0,37,8,2910,102,0,1,0,13,0
0,0,0,0,0,168,8,1915,41,0,1,0,11,0
0,0,0,0.51,3,1747,1,375,70,0,1,0,243,1
3,0,0,0.52,0,12359,8,55515,139,0,1,0,2364,0
4,0,0,0.52,3,1747,1,375,66,0,1,0,171,0
2,0,0,0.51,3,1747,1,375,91,0,1,0,123,1
1,0,0,0.52,3,1747,1,375,81,0,1,0,28,0
6,0,0,0.41,0,1,8,56,99,0,1,0,0,0
4,0,0,0.69,2,605,9,566,138,1,0,0,2105,1
7,0,0,0.51,3,1747,1,375,134,0,1,0,136,1
4,0,0,0.39,0,1,8,56,128,0,1,0,2,0
10,0,0,0,1,659,8,4004,137,0,0,0,373,0
5,0,0,0.7,2,12,8,76,138,0,1,0,1378,1
1,0,0,0,4,1029,9,19170,66,0,1,0,124,0
18,0,0,0.04,2,967490,8,81172,140,0,0,0,160964,0
4,0,0,0.04,2,967490,8,81172,140,0,0,0,166117,1
9,0,0,0.06,2,967490,8,81172,135,0,0,0,211706,1
0,0,0,0.13,1,0,7,1225,91,0,1,0,5,0
1,0,0,0.13,1,0,7,1225,76,0,1,0,2,0
4,0,0,0.44,2,1769,8,3492,139,0,1,0,41,1
1,0,0,0.44,2,1769,8,3492,140,0,1,0,46,0
2,0,0,0.44,2,1769,8,3492,138,0,0,0,243,1
0,0,0,0.44,2,1769,8,3492,137,0,1,0,82,0
8,0,0,0.12,1,0,7,1225,127,0,1,0,39,0
1,0,0,0.44,2,1769,8,3492,138,0,1,0,342,1
0,0,0,0,0,168,8,1915,124,0,0,0,47,0
3,0,0,0.47,1,33,8,136,138,0,1,0,8,0
0,0,0,0.46,1,33,8,136,42,0,0,0,26,1
1,0,0,0.47,1,33,8,136,79,0,0,0,16,0
0,0,0,0.52,3,1747,1,375,73,0,1,0,126,0
0,0,0,0.45,2,1769,8,3492,136,0,0,0,2252,1
20,0,0,0.35,0,61,8,220,136,0,1,0,8,0
0,0,0,0.5,0,12359,8,55515,24,0,1,0,954,0
2,0,0,0.48,0,12359,8,55515,138,0,1,0,39220,1
1,0,0,0.5,0,12359,8,55515,139,0,1,0,1028,0
16,0,0,0,1,659,8,4004,137,0,0,0,2950,0
13,0,0,0.46,1,33,8,136,136,0,0,0,48,1
0,0,0,0.12,1,0,7,1225,64,0,1,0,20,0
0,0,0,0.11,1,0,7,1225,54,0,1,0,8,0
0,0,0,0.71,2,605,9,566,116,0,0,0,6239,1
0,0,0,0.25,0,29,3,65,139,0,1,0,1,0
1,0,0,0,0,168,8,1915,138,0,1,0,26,0
0,0,0,0.44,1,4245,7,8994,136,0,1,0,3566,1
0,0,0,0.48,0,12359,8,55515,74,0,0,0,2769,0
12,0,0,0.08,2,967490,8,81172,134,0,0,0,138992,0
0,0,0,0.42,0,201,7,562,84,0,1,0,1495,1
6,0,0,0.37,0,1,8,56,79,0,1,0,3,0
0,0,0,0,4,1029,9,19170,116,0,1,0,218,0
0,0,0,0.35,0,1,8,56,45,0,1,0,5,1
1,0,0,0,4,1029,9,19170,120,0,1,0,275,0
0,0,0,0.21,0,54,9,894,139,0,1,0,7,0
0,1,0,0.32,0,1,3,126,130,1,0,1,137,1
0,3,0,0.35,0,1,3,126,47,1,0,1,2,0
0,0,0,0.38,0,1,8,56,34,0,1,0,0,0
0,0,0,0.21,0,47,8,692,139,0,1,0,311,1
0,0,0,0.23,0,47,8,692,139,0,1,0,84,0
0,0,0,0,0,168,8,1915,40,0,1,0,7,0
1,0,0,0.71,2,12,8,76,140,0,0,1,11,1
0,0,0,0,0,168,8,1915,89,0,1,0,122,0
0,0,0,0,4,1029,9,19170,120,0,1,0,638,0
0,0,0,0.51,3,1747,1,375,117,1,1,0,327,1
1,0,0,0.2,0,54,9,894,140,0,0,0,4,0
0,0,0,1,0,11,5,19,58,1,0,0,0,0
7,0,0,0.22,0,47,8,692,139,0,0,0,1033,1
6,0,0,0.47,0,12359,8,55515,112,0,1,0,2034,0
4,0,0,0.08,1,15,8,258,139,0,0,0,5,0
5,0,0,0.22,0,29,3,65,137,0,1,0,12,1
0,0,0,0,4,1029,9,19170,60,0,1,0,286,0
0,0,0,0.18,3,322,7,2151,79,0,1,0,20,0
0,0,0,0.47,1,33,8,136,34,0,0,1,12,1
0,0,0,0.72,2,605,9,566,73,0,0,1,808,0
0,0,0,0,13,396,9,2012,59,0,1,0,287,0
0,0,1,0.71,2,12,8,76,75,0,1,0,8,1
0,0,0,0.3,0,29,3,65,112,0,1,0,8,0
0,0,0,0.11,1,0,7,1225,34,0,1,0,5,0
0,0,1,0.18,0,2,1,4,83,0,1,0,2,1
0,0,0,0,0,168,8,1915,61,0,1,0,7,0
7,0,0,0.22,0,2,1,4,139,0,1,0,1,0
0,0,0,0.07,1,15,8,258,139,0,1,0,6,1
0,0,0,0,13,396,9,2012,103,0,0,1,1311,0
23,0,0,0.68,2,605,9,566,133,0,1,0,87,0
20,0,0,0.65,2,605,9,566,139,0,1,0,85,1
0,0,0,0.67,2,605,9,566,28,0,0,0,235,0
6,0,0,0,0,168,8,1915,139,0,1,0,117,0
2,0,0,0.72,2,12,8,76,140,0,0,0,14,1
0,0,0,0.13,1,15,8,258,29,0,1,0,0,0
8,0,0,0.33,0,1,3,126,134,1,1,0,74,0
3,0,0,0.27,0,29,3,65,128,1,1,0,15,1
2,0,0,0.45,2,1769,8,3492,138,0,1,0,34,0
1,0,0,0.45,2,1769,8,3492,80,0,0,1,76,0
0,0,0,0,13,396,9,2012,139,0,1,0,1191,1
6,0,0,0.24,0,47,8,692,139,0,1,0,85,0
12,0,0,0.08,3,967490,8,81172,139,1,1,0,80701,0
7,0,0,0.1,1,0,7,1225,101,0,1,0,65,1
7,0,0,0.17,3,322,7,2151,138,0,1,0,90,1
0,0,0,0.33,13,396,9,2012,133,0,0,0,81,1
3,0,1,0.5,13,396,9,2012,133,0,1,0,318,0
8,0,0,0.29,0,120,7,1832,110,0,0,1,698,0
21,0,1,0.4,13,396,9,2012,135,1,1,0,206,1
6,0,0,0.44,2,1769,8,3492,139,0,1,0,167,0
1,0,0,0.44,2,1769,8,3492,138,0,1,0,65,0
0,0,0,0.49,1,33,8,136,126,0,0,1,97,1
6,0,0,0.52,3,1747,1,375,115,0,1,0,215,1
8,0,0,0.43,2,1769,8,3492,139,0,1,0,22,0
0,0,0,0.53,3,1747,1,375,96,0,1,0,131,0
7,0,0,0.52,3,1747,1,375,131,0,1,0,457,1
0,0,0,0.5,0,11,5,19,34,1,0,1,3,0
0,0,0,0.08,3,967490,8,81172,87,1,0,0,35598,0
14,0,1,0.64,2,3,3,36,140,0,1,0,18,1
17,0,0,0.32,0,1,3,126,139,0,1,0,8,0
1,0,0,0.21,3,322,7,2151,90,0,1,0,77,0
0,0,0,0.5,13,396,9,2012,93,0,1,0,2977,1
0,0,0,0.13,1,0,7,1225,68,0,1,0,16,0
0,0,0,0.43,2,1769,8,3492,127,0,1,0,42,0
0,0,1,0.42,2,1769,8,3492,60,0,1,0,24,1
0,0,0,0.45,0,12359,8,55515,46,0,1,0,2545,0
0,0,0,0,0,168,8,1915,34,0,1,0,8,0
7,0,1,0.27,1,120,7,1832,138,0,1,0,358,1
0,0,0,0.33,0,29,3,65,111,1,0,1,14,0
0,0,0,0.64,2,605,9,566,137,0,0,1,104,0
3,0,0,0.73,2,12,8,76,139,0,1,0,9,1
0,0,0,0.61,2,605,9,566,135,0,0,0,181,0
0,0,0,0.57,13,396,9,2012,139,0,1,0,163,0
0,0,0,0.5,1,33,8,136,137,0,0,0,21,1
1,0,0,0.19,0,54,9,894,139,0,1,0,5,0
0,1,0,0.43,2,1769,8,3492,139,1,1,0,120,1
0,0,0,0.5,13,396,9,2012,44,1,1,0,285,0
2,0,0,0,0,8869,7,7385,119,0,1,0,47,0
0,0,0,0.51,1,33,8,136,135,1,0,0,11,1
1,0,0,0.44,13,396,9,2012,134,0,1,0,78,0
1,0,0,0.13,1,0,7,1225,138,0,1,0,7,0
0,0,0,0.52,1,33,8,136,74,0,0,0,52,1
1,0,0,0.43,2,1769,8,3492,122,0,1,0,31,0
2,0,0,0,1,659,8,4004,139,0,0,0,266,0
4,0,0,0.73,2,12,8,76,134,0,1,0,12,1
0,0,0,0.08,3,967490,8,81172,114,0,0,0,72061,0
7,0,0,0.43,2,1769,8,3492,139,0,1,0,117,0
4,0,0,0.43,2,1769,8,3492,139,0,1,0,648,1
10,0,0,0.43,2,1769,8,3492,104,0,1,0,550,0
0,0,0,0.08,3,967490,8,81172,139,0,1,0,93974,0
15,0,0,0.43,2,1769,8,3492,139,0,1,0,64,1
5,0,0,0.43,2,1769,8,3492,139,0,1,0,42,0
0,0,0,0.4,13,396,9,2012,54,0,1,0,420,0
0,0,0,0.53,1,33,8,136,29,0,1,0,8,1
20,0,0,0.73,0,31,4,50,91,0,1,0,5,1
0,0,0,0,0,8869,7,7385,120,0,1,0,87,0
1,0,0,0.13,1,15,8,258,140,0,1,0,0,0
2,0,0,0.58,2,605,9,566,94,0,0,0,384,1
2,0,0,0.6,2,605,9,566,60,0,1,0,44,0
0,0,0,0,4,1029,9,19170,58,0,1,0,156,0
0,0,0,0.36,13,396,9,2012,138,0,1,0,394,1
1,0,0,0.43,2,1769,8,3492,139,0,1,0,96,0
0,0,0,0.42,2,1769,8,3492,35,0,0,1,44,0
8,0,0,0.42,2,1769,8,3492,138,0,0,0,119,1
1,0,0,0.07,3,967490,8,81172,139,0,1,0,62500,0
1,0,0,0.43,2,1769,8,3492,139,0,1,0,182,1
5,0,0,0.42,13,396,9,2012,139,0,1,0,1055,1
10,0,0,0.43,2,1769,8,3492,139,0,1,0,192,1
11,0,0,0.44,2,1769,8,3492,138,0,1,0,97,1
0,0,0,0.18,0,54,9,894,35,0,1,0,2,0
13,0,0,0.44,2,1769,8,3492,120,0,0,0,166,1
0,0,0,0.46,13,396,9,2012,134,0,1,0,625,1
41,0,0,0.5,13,396,9,2012,140,0,0,0,570,0
0,0,0,0.45,2,1769,8,3492,135,0,1,0,1030,1
14,0,0,0.07,3,967490,8,81172,138,1,0,0,75959,0
2,0,0,0.45,2,1769,8,3492,140,0,1,0,69,0
6,0,0,0.45,2,1769,8,3492,140,0,1,0,148,1
0,0,0,0.46,1,4245,7,8994,108,1,1,0,835,0
1,0,0,0.2,3,322,7,2151,108,0,1,0,4,0
8,0,0,0.47,13,396,9,2012,132,0,1,0,648,1
0,0,0,0.13,1,0,7,1225,62,0,1,0,22,0
0,0,0,0.74,2,12,8,76,75,0,0,1,9,0
42,0,0,0.55,1,33,8,136,140,1,0,0,32,1
0,0,0,0,0,103,8,326,53,0,1,0,4,0
5,0,0,0.31,0,29,3,65,122,1,1,0,10,0
0,0,0,0,1,37,8,2910,119,0,1,0,108,1
0,0,0,0.45,0,201,7,562,23,0,1,0,70,0
0,0,0,0,0,168,8,1915,37,0,1,0,25,0
0,0,0,0.33,0,61,8,220,54,0,1,0,47,1
0,0,0,0,0,168,8,1915,110,0,1,0,55,0
9,0,0,0.07,3,967490,8,81172,140,0,0,0,75458,0
4,0,0,0.53,3,1747,1,375,107,0,1,0,105,1
16,0,0,0.56,1,33,8,136,138,0,1,0,41,0
0,0,0,0.58,2,605,9,566,22,0,0,0,68,0
0,0,0,0.56,2,605,9,566,97,0,1,0,104,1
4,0,0,0.31,1,120,7,1832,138,0,1,0,196,0
0,0,0,0.29,1,120,7,1832,124,0,1,0,221,1
0,0,0,0.12,1,0,7,1225,69,0,1,0,4,0
0,0,0,0,0,168,8,1915,95,0,1,0,35,0
16,2,1,0.33,0,11,5,19,140,1,0,1,3,1
0,0,0,0.36,0,61,8,220,104,0,1,0,3,0
5,0,0,0.12,1,0,7,1225,139,0,1,0,19,0
0,0,0,0.5,13,396,9,2012,139,0,0,0,6533,1
1,0,0,0,0,168,8,1915,94,0,1,0,56,0
0,0,0,0.45,2,1769,8,3492,110,0,1,0,37,0
4,0,0,0.45,2,1769,8,3492,140,0,1,0,150,1
0,0,0,0.07,3,967490,8,81172,139,1,1,0,57811,0
0,0,0,0.19,3,322,7,2151,137,0,1,0,56,0
9,0,0,0.53,13,396,9,2012,139,0,1,0,131,1
